#{"t_start": 1787654605.5587204, "env_id": "None"}
r,l,t
1.444423,200,179.980661
19.699212,117,180.067918
15.909096,174,180.195135
18.318279,88,180.25581
18.954444,79,180.312783
0.659102,200,180.457466
1.793671,200,180.585214
-36.613078,113,181.131546
18.595121,82,181.183607
-26.861844,173,181.292179
-0.504935,200,181.41895
17.22235,79,181.464044
18.369808,64,181.503118
10.007358,84,181.555337
-10.278764,55,181.595454
20.098495,114,181.684521
19.009663,69,181.738689
21.683584,123,182.217436
19.718935,71,182.261665
-31.17421,200,182.38327
2.870757,200,182.506708
18.160363,55,182.542743
16.066122,71,182.591081
-1.663021,200,182.71934
-8.448791,103,182.783002
19.158118,72,183.240139
4.510846,188,183.356038
17.467578,135,183.434243
6.95531,43,183.459307
2.480561,200,183.575163
5.382512,113,183.641276
20.35908,62,183.677061
-29.043994,200,183.792731
17.070643,57,184.224327
18.220983,60,184.259505
-1.161052,200,184.37715
-0.530502,200,184.512539
2.966564,200,184.639688
3.372622,200,184.764785
3.92783,200,185.325583
17.193099,80,185.374703
18.697073,62,185.411209
19.353285,125,185.483236
18.017841,61,185.518703
20.280774,81,185.568658
-8.167955,84,185.620563
21.355998,112,185.690935
1.995954,66,185.743461
-16.647387,1,185.744614
17.532872,91,185.807118
22.291778,82,185.860432
20.340953,115,186.330665
19.078998,92,186.388618
-3.746414,58,186.430959
19.802354,71,186.481475
19.991718,91,186.544141
19.787982,129,186.623186
19.118493,80,186.671798
20.450038,91,186.728493
17.61508,52,186.760602
19.682733,68,186.801398
8.503669,66,186.842149
21.500243,59,186.880249
13.700636,68,186.922158
10.332106,80,186.98203
1.711203,200,187.490237
20.56222,77,187.535419
1.810299,196,187.649153
18.484216,100,187.71001
20.015194,96,187.766883
17.667831,69,187.80809
19.105802,90,187.860583
19.629098,48,187.888519
19.330731,68,187.928449
13.053449,72,187.970251
17.32326,87,188.427249
19.710474,115,188.502994
-0.590351,200,188.621656
3.293465,200,188.743335
-11.455364,40,188.76824
18.32735,83,188.820581
17.108206,51,188.853651
20.736895,69,188.905527
18.798638,93,188.965056
19.391955,72,189.008175
13.279052,70,189.459706
18.29621,62,189.506629
20.359411,82,189.577142
-19.572175,88,189.640234
21.192183,80,189.691201
18.486282,69,189.733278
-90.235132,200,189.855508
2.055281,200,189.971537
21.408746,73,190.015248
19.621179,65,190.055725
17.841505,75,190.50994
-8.444208,71,190.556091
21.094469,78,190.603727
-7.197608,45,190.63083
-8.515306,200,190.756678
21.356043,73,190.800654
-16.277375,200,190.928679
3.132338,200,191.060807
19.345342,67,191.10343
11.866454,169,191.594741
20.332997,65,191.633251
-8.834898,125,191.706569
0.38084,200,191.822848
18.455647,72,191.864412
20.670579,62,191.900892
22.73506,74,191.94691
17.277778,98,192.004887
-33.411864,26,192.020337
20.652966,68,192.060561
-7.762877,200,192.587326
-9.10762,49,192.615498
18.222236,102,192.675781
2.447904,84,192.726666
4.060075,53,192.758787
0.620956,200,192.889045
-28.262287,88,192.948633
-7.101684,127,193.023486
18.949996,74,193.067137
19.906927,66,193.106976
-26.091296,24,193.121002
1.849012,200,193.651736
17.453127,165,193.757225
-2.43337,200,193.889444
19.663671,195,194.011949
19.616603,76,194.056001
-67.481749,162,194.150479
22.258848,89,194.201863
-3.234474,200,194.705456
3.756614,112,194.773331
18.264923,79,194.81885
-1.288908,200,194.938267
18.117329,77,194.984695
-9.371372,142,195.069199
17.355377,63,195.106519
19.243301,57,195.139781
18.148288,92,195.191133
-11.57497,50,195.629465
-8.924235,28,195.646818
21.053465,79,195.693127
18.556821,67,195.734694
20.281819,67,195.774761
18.263796,58,195.810181
21.090596,139,195.891806
9.340664,41,195.916604
20.055775,76,195.962272
1.197215,200,196.094935
-17.811381,200,196.218019
20.69344,77,196.65242
8.683929,45,196.678587
19.93954,75,196.722499
-0.837248,200,196.841973
20.68977,120,196.911036
18.59933,53,196.944432
0.286852,200,197.069253
18.603397,102,197.12767
18.55579,66,197.171468
17.132319,116,197.240273
18.23606,70,197.688879
19.993471,75,197.733852
19.279055,72,197.779543
5.436041,46,197.805595
-1.051597,65,197.845903
-8.766111,35,197.867537
19.731096,61,197.902961
-4.546783,61,197.939401
-1.910601,200,198.059775
18.146576,113,198.128725
-12.904417,61,198.166948
0.463167,200,198.677756
-9.915476,115,198.749983
19.480012,76,198.794303
9.33894,71,198.836071
17.624682,99,198.893822
18.136606,65,198.932018
19.653265,87,198.983505
-8.172582,130,199.059958
20.546645,96,199.116107
-10.403143,37,199.139914
18.495961,65,199.179017
1.328925,200,199.688384
18.582748,114,199.755163
-9.749787,43,199.780146
17.612568,88,199.830463
4.020143,44,199.855534
20.012915,62,199.891959
18.984349,119,199.95928
-12.318716,56,199.991467
-14.583679,38,200.013213
-12.591705,200,200.126557
-0.773694,200,200.240997
20.441775,74,200.67768
17.846684,69,200.72055
18.585588,106,200.791308
1.807024,200,200.914099
19.043467,102,200.971899
-4.847521,200,201.086037
-6.019332,61,201.123861
19.638121,56,201.156972
18.830627,65,201.194778
21.928608,126,201.663345
20.881099,73,201.70593
16.765315,95,201.761787
16.614218,78,201.806256
18.4529,60,201.840438
8.694548,55,201.870716
18.753387,46,201.896939
-10.250985,21,201.908878
-16.493851,141,201.988913
4.707574,200,202.099177
21.505768,64,202.135386
17.644759,89,202.189056
19.948227,88,202.24209
-0.894926,168,202.71813
18.099392,65,202.756319
12.259037,81,202.801935
19.144678,55,202.83498
20.904564,85,202.88406
17.645225,146,202.971469
-0.442291,200,203.095745
19.980195,86,203.146895
19.538251,132,203.233051
-26.374339,114,203.714067
-18.416442,200,203.843335
16.62037,57,203.877998
7.065176,43,203.904928
-4.287508,200,204.020262
21.967498,69,204.061276
-21.354964,70,204.104011
19.939958,87,204.15858
18.21601,142,204.241595
0.993749,200,204.762318
18.277103,73,204.811017
-1.688006,200,204.956382
19.238532,87,205.014019
18.214228,81,205.065302
-9.902738,64,205.107001
20.886679,73,205.154767
21.792967,65,205.195106
21.425943,77,205.241335
19.542518,70,205.284272
20.998349,75,205.332831
-2.173978,200,205.879569
22.307647,77,205.926317
18.982017,55,205.959668
18.607037,90,206.0157
16.697942,70,206.058225
-25.096547,200,206.178523
18.27909,87,206.229966
17.100073,142,206.313489
3.399364,200,206.830445
13.858685,112,206.895947
19.083606,136,206.975317
-0.971734,200,207.08663
18.543988,110,207.149307
18.380996,108,207.211987
11.621187,46,207.238389
17.437663,143,207.31944
15.946139,77,207.361691
-10.929615,34,207.764876
21.478426,91,207.819182
-2.041735,200,207.935666
20.709806,77,207.98129
20.614958,78,208.025902
2.480685,200,208.143919
18.737521,59,208.17813
-9.409426,200,208.301615
16.54017,132,208.824274
-8.740129,42,208.855539
20.398333,70,208.908622
20.335746,80,208.966033
18.516552,82,209.01976
-30.487913,32,209.040265
19.070902,79,209.097674
18.19327,175,209.211386
-9.338205,47,209.240745
20.714278,123,209.32019
17.489367,61,209.365241
13.965509,63,209.412663
17.187343,49,209.447021
12.10996,60,209.490094
-1.088622,47,209.922548
8.552278,50,209.953788
17.625293,105,210.017029
-8.261415,115,210.084753
17.981558,99,210.143658
18.713857,117,210.212552
-12.741123,154,210.30302
5.498758,200,210.422877
17.251518,54,210.454986
-0.87962,200,210.971145
17.336766,79,211.023878
17.811737,151,211.127882
18.818332,53,211.164225
18.477185,56,211.201948
-10.049708,27,211.220213
17.715812,65,211.275635
17.163955,66,211.33217
18.485888,69,211.391304
0.51314,200,211.544325
0.134778,200,212.211553
18.865389,70,212.263853
15.671477,81,212.32602
21.296141,83,212.377815
11.866788,66,212.418584
20.106392,75,212.466238
-10.339955,33,212.486966
-35.153796,200,212.618129
1.354708,103,212.691236
20.626987,70,212.74792
20.087503,93,212.830043
18.610622,86,212.895531
18.778276,59,213.339602
17.687653,75,213.386078
19.971612,64,213.427304
19.891788,96,213.485538
18.185789,71,213.527392
-2.403282,200,213.64314
18.632218,93,213.696046
18.694544,65,213.735816
9.763122,86,213.79913
11.363457,75,213.851291
18.211227,74,213.89647
19.939304,75,213.945983
3.055038,200,214.480121
-45.74262,21,214.496546
19.821341,87,214.55261
-4.007443,89,214.607728
20.012087,61,214.645252
0.69906,200,214.768983
11.670953,46,214.798556
13.051756,110,214.868104
17.365573,81,214.915691
18.835078,49,214.948889
-1.353152,200,215.514392
14.039377,71,215.564263
-19.391578,90,215.623774
13.182902,75,215.671804
19.568121,65,215.716767
21.479936,126,215.804445
21.594725,91,215.862311
19.196261,56,215.89682
-7.77865,113,215.966225
19.632431,76,216.01347
17.091381,108,216.081022
21.063426,52,216.114441
-10.003494,49,216.531532
18.80567,64,216.570598
18.181993,75,216.623997
18.702163,59,216.662897
19.785937,63,216.701213
18.740958,60,216.742674
7.483888,71,216.785914
18.340675,46,216.816252
2.571363,200,216.940305
-1.888134,200,217.062166
-6.81284,59,217.09965
19.929078,89,217.564762
18.053956,177,217.670614
18.165404,114,217.743907
18.677071,70,217.789977
18.196633,60,217.830426
17.055613,81,217.882407
13.416725,61,217.918334
-7.769595,89,217.9728
-16.804943,1,217.9737
17.780105,87,218.027076
-8.98868,121,218.104641
21.519965,82,218.159061
5.511553,48,218.191828
18.228263,79,218.664548
18.76349,167,218.768985
18.149089,63,218.808164
13.505808,45,218.840618
20.272533,71,218.884315
17.110507,62,218.921273
1.613743,200,219.043988
19.346869,74,219.089334
19.852429,63,219.130961
19.478081,60,219.173011
15.114346,84,219.231661
17.804734,43,219.258094
19.014051,60,219.699393
18.614407,60,219.740091
19.494882,74,219.794873
-3.438735,200,219.933482
17.932481,83,219.983078
19.972522,76,220.027548
16.942837,65,220.065524
-12.753363,38,220.086735
18.370079,71,220.134975
21.137173,71,220.185501
18.735514,104,220.262998
21.071243,88,220.328469
18.544416,73,220.381695
18.22396,55,220.827215
17.943884,64,220.870671
3.785154,200,220.98742
19.968051,78,221.034172
19.579384,57,221.067144
3.153353,74,221.111541
-2.755259,200,221.228761
-16.260725,200,221.34781
20.250139,75,221.391542
17.867913,80,221.829145
18.709841,79,221.876058
-14.805526,200,221.994134
18.326021,51,222.023486
19.5197,58,222.057291
20.390244,87,222.108501
19.139512,82,222.155864
3.005666,82,222.205221
12.456064,76,222.252537
17.990487,74,222.297137
0.352763,200,222.79649
9.60087,91,222.850117
-17.002277,200,222.967768
20.14245,71,223.008499
18.469743,94,223.067438
20.829152,60,223.101686
19.948101,73,223.14453
19.909028,51,223.173575
17.362736,60,223.207617
18.168749,68,223.249127
19.204554,75,223.294326
-17.013949,200,223.797595
-9.445715,46,223.827315
0.346048,200,223.945989
20.168721,61,223.985326
19.060792,57,224.019337
-7.830275,200,224.142231
21.269577,82,224.191892
15.221279,57,224.227979
-12.871963,128,224.303303
18.909402,53,224.334415
18.910034,72,224.377344
20.365969,61,224.824018
-0.04084,200,224.956591
18.084221,77,225.008591
20.269908,58,225.047397
19.169039,82,225.097941
-14.395769,105,225.166313
14.878277,49,225.197269
16.099131,57,225.233623
20.495666,100,225.295622
19.574951,52,225.32677
18.509815,44,225.3541
19.103372,57,225.391297
19.783188,78,225.442534
18.59961,78,225.896802
-24.511431,37,225.919678
19.257232,58,225.953967
14.370288,69,225.996703
0.466891,200,226.125236
3.951042,200,226.259498
20.256701,73,226.312409
4.830719,70,226.354897
18.635066,51,226.386518
-8.048679,66,226.426474
18.611115,52,226.458172
2.457561,41,226.484957
17.8252,48,226.516037
13.820901,66,226.961272
18.772688,73,227.007589
20.726263,71,227.059556
18.860556,59,227.106307
-29.268659,25,227.124295
18.523063,68,227.174022
18.832539,59,227.215563
18.009829,62,227.254189
18.639389,59,227.291139
12.890784,76,227.338873
1.411335,200,227.470742
19.94645,54,227.513666
20.32262,78,227.570268
20.204498,78,227.632459
19.506121,80,228.120338
14.741775,80,228.174135
-18.661713,99,228.237462
19.257327,66,228.287282
20.290865,72,228.339881
12.524595,61,228.399865
-19.23467,43,228.437822
17.004237,81,228.500819
17.622676,98,228.575457
3.838543,55,228.615191
9.960387,75,228.680451
20.201813,67,228.727693
17.950111,87,228.790425
-2.656993,200,229.3578
21.085568,77,229.407304
20.983289,59,229.454348
19.623048,143,229.551463
1.926727,48,229.580153
18.342405,93,229.63607
3.803648,200,229.752266
18.972425,54,229.784106
19.374725,64,229.822826
17.946712,50,229.857713
18.433497,95,229.924408
1.169416,200,230.498306
19.689189,59,230.541224
13.719924,143,230.641387
-3.56151,41,230.667035
19.720808,88,230.719452
14.557262,55,230.756325
20.287441,53,230.788716
17.823029,69,230.831529
20.680001,61,230.86989
-0.908062,200,230.995523
2.966619,85,231.474619
16.875757,52,231.511921
18.996718,82,231.561466
1.519346,200,231.677604
-35.477364,200,231.799478
19.04252,52,231.830056
18.796545,61,231.867077
-32.51331,200,232.002088
21.383589,85,232.057813
20.364018,79,232.513777
19.428301,59,232.552626
21.778507,71,232.598906
11.858182,41,232.629905
21.804453,77,232.681818
19.676619,75,232.735658
19.08796,72,232.783877
16.55546,43,232.812027
18.82333,61,232.854231
17.678449,73,232.915073
18.94113,85,232.969041
19.546966,92,233.05514
21.06879,62,233.110218
-10.479268,52,233.149039
-10.557028,68,233.203234
20.007548,104,233.77148
-10.390313,80,233.826461
19.408608,66,233.87283
17.896069,90,233.936223
-10.433062,34,233.960569
19.498118,77,234.017843
16.217632,41,234.046784
20.622039,70,234.102129
10.049382,65,234.152187
18.732928,54,234.191834
19.86119,64,234.238566
19.046968,61,234.287025
-1.971943,55,234.327467
20.087546,75,234.377759
-21.721026,200,234.923994
18.406612,65,234.963888
19.704227,77,235.018594
19.170442,52,235.053317
0.074871,200,235.182704
18.861063,68,235.223964
19.795545,56,235.26309
-8.057893,120,235.345676
18.751115,68,235.389628
18.779039,81,235.437858
0.32798,51,235.469942
18.201196,59,235.50595
16.028711,79,235.552566
4.398896,200,236.062269
3.345385,200,236.184747
19.110859,72,236.243341
18.33653,74,236.293993
18.997613,109,236.371309
-7.802036,65,236.417839
18.883259,52,236.454127
18.45336,84,236.511426
14.443563,78,236.562531
19.444859,72,236.639309
18.536307,41,237.112935
9.057667,43,237.140428
20.165509,63,237.183232
0.674287,200,237.323044
17.231305,133,237.409401
18.09593,74,237.458435
19.336423,63,237.505177
20.95803,108,237.581907
17.140483,60,237.623023
4.541856,200,237.762188
20.517228,71,237.826038
17.400219,45,238.307682
-4.997058,97,238.368995
15.80219,60,238.405036
17.48765,64,238.444437
15.604419,56,238.478882
-0.625239,76,238.535911
19.387951,64,238.57569
17.902731,61,238.612591
17.999409,50,238.649791
19.165957,67,238.700582
14.523794,60,238.742288
1.901042,200,238.869973
15.399592,64,238.911195
17.437911,100,239.380647
18.767496,41,239.406277
19.504084,65,239.446318
8.988226,59,239.482588
19.970431,54,239.515486
17.864702,72,239.562913
8.957098,46,239.59208
20.229234,58,239.62965
19.795823,78,239.679432
20.005275,54,239.722446
20.986676,76,239.768614
-17.143885,1,239.769519
-33.787525,200,239.898283
19.766855,63,239.934982
16.611504,194,240.439647
0.955531,200,240.564572
21.670724,75,240.611461
20.73197,77,240.657163
18.598991,81,240.712895
-10.191625,37,240.73658
18.557323,58,240.776169
17.539855,83,240.830447
18.422265,78,240.880599
18.837062,78,240.930976
20.942123,82,240.980992
5.178118,76,241.028302
19.524996,77,241.535203
14.199558,44,241.574825
19.349316,75,241.63714
10.457744,121,241.723526
18.022367,43,241.750662
3.332622,200,241.880945
-7.647408,57,241.921735
18.088815,66,241.963287
17.494218,71,242.007528
19.534467,45,242.038956
17.099568,52,242.073928
19.302989,101,242.142646
3.165158,59,242.188539
20.331591,68,242.650565
19.204909,56,242.685977
17.631618,79,242.737849
10.394446,51,242.773291
-19.744123,43,242.800164
19.491677,63,242.839652
20.624028,86,242.896461
18.522356,58,242.932091
19.318535,62,242.973495
9.483851,70,243.020241
17.484385,65,243.066515
2.764822,54,243.101056
21.227771,75,243.149316
21.869107,82,243.197789
8.787393,64,243.237416
21.455653,69,243.280203
18.864231,59,243.86311
-9.725866,65,243.918308
20.61639,59,243.979108
18.729907,77,244.08371
20.457324,71,244.17228
17.411136,99,244.277287
-10.642586,25,244.29913
19.580801,55,244.345724
-11.465624,40,244.384523
20.494476,62,244.440613
18.238792,74,244.502178
19.848872,88,244.564622
19.54774,72,244.617422
22.838018,85,244.700231
6.833539,59,244.760285
20.155318,57,245.510963
21.030541,84,245.56828
18.658785,79,245.62019
19.25559,90,245.691012
14.97023,65,245.738533
18.679401,61,245.78114
19.545781,135,245.885305
18.691141,57,245.922921
15.525216,76,245.970133
18.280575,61,246.007276
-7.495429,64,246.046593
18.07268,53,246.078289
19.235307,79,246.128255
19.426951,79,246.176739
-2.343238,104,246.669937
16.759802,84,246.722226
17.14516,63,246.766933
3.168532,51,246.803556
17.553903,55,246.840084
18.817189,58,246.874273
18.417653,59,246.908047
-0.022671,200,247.026174
-1.517601,200,247.145688
-8.992208,200,247.650347
-2.100157,71,247.691969
18.412911,71,247.733779
18.812792,63,247.773507
19.300882,52,247.804605
20.096647,69,247.848221
19.128399,60,247.884948
19.466041,55,247.920723
-10.793646,30,247.940588
17.921695,49,247.969868
19.973508,89,248.030839
18.759898,102,248.099998
15.089304,60,248.138055
16.90451,81,248.185015
19.354208,51,248.214141
2.89722,200,248.74078
-0.862818,200,248.862695
19.448633,98,248.927719
-1.338557,200,249.061647
20.763315,75,249.118031
19.74343,74,249.173124
21.461299,81,249.231795
20.433558,84,249.285436
20.149023,72,249.329058
19.819472,56,249.873556
19.09488,72,249.926273
20.786064,73,249.976932
19.938232,72,250.046526
20.025186,113,250.146607
18.640182,71,250.194385
19.159205,74,250.244025
17.806723,89,250.300707
18.337065,65,250.34166
19.63357,66,250.383148
21.752586,85,250.436021
18.634898,55,250.471811
13.792847,78,250.521248
21.897821,79,250.57256
21.336298,76,251.037154
19.773401,64,251.077971
-11.36007,27,251.096784
4.670618,200,251.232023
19.410638,59,251.273619
18.017944,76,251.325406
14.476807,113,251.401457
19.429186,70,251.447785
18.939642,74,251.507115
17.896933,48,251.546777
15.992828,183,251.682454
19.023664,71,252.212081
20.00741,81,252.267971
18.751222,59,252.310282
-4.666591,200,252.469744
17.484746,102,252.548247
18.132106,56,252.58378
18.54091,60,252.621825
18.25929,71,252.664347
20.419621,86,252.718387
5.090626,200,252.846107
18.930921,47,252.874751
9.04694,87,253.338724
0.840822,200,253.467701
22.326978,72,253.51245
18.591029,69,253.554074
17.507029,83,253.602983
17.090998,55,253.639578
-10.238721,26,253.656124
-0.747153,70,253.70218
18.199212,63,253.743294
-28.23731,167,253.848744
20.732322,66,253.889066
14.835233,54,253.924962
19.01587,72,254.422039
16.550238,88,254.493321
-2.106689,200,254.629055
20.369661,66,254.674657
17.896151,70,254.725623
19.012214,51,254.761584
19.831546,63,254.806865
5.283511,46,254.837701
-22.203843,33,254.859756
19.751472,85,254.911983
-7.951677,200,255.036742
9.636313,67,255.078261
18.257167,49,255.541823
17.75851,83,255.60101
10.257015,36,255.62548
11.13843,68,255.669888
-1.491721,200,255.787907
17.416536,55,255.82059
-17.14105,1,255.821445
-26.283158,51,255.854125
17.534039,62,255.89072
18.601544,49,255.923414
18.30049,56,255.961787
20.195578,68,256.005567
18.5656,87,256.062584
19.842496,97,256.137143
21.075895,71,256.194229
22.700437,88,256.716275
8.441407,78,256.772831
17.507793,77,256.83405
10.797491,80,256.892109
-11.447006,42,256.927886
19.047457,67,256.979143
19.463538,83,257.047234
19.002525,68,257.096405
18.809862,78,257.15225
-8.497781,44,257.185222
21.647513,81,257.236616
19.855258,87,257.301332
18.520967,52,257.336962
18.779212,64,257.379448
-22.413383,41,257.410239
19.862461,82,257.922476
19.108846,80,257.981394
19.36369,62,258.027316
19.609413,87,258.087867
2.250499,38,258.111518
20.763323,65,258.152778
18.830483,48,258.182976
20.237775,56,258.215512
20.33896,73,258.2583
-10.464143,51,258.289682
17.341859,85,258.341148
-7.499205,72,258.383263
18.610745,79,258.429719
3.186215,67,258.468791
19.551126,76,258.514182
19.726872,67,258.958992
17.350339,76,259.005279
-25.834409,200,259.128447
13.92698,63,259.167691
16.918142,65,259.208101
17.114256,71,259.251762
19.293138,74,259.296259
18.528717,41,259.321676
3.34972,51,259.353678
6.532982,65,259.393328
19.542437,76,259.44033
19.898098,65,259.486977
-31.230984,22,259.502146
14.14138,73,259.546482
14.634573,45,259.573311
15.353604,62,260.050026
-16.830545,1,260.051182
20.570374,103,260.132468
14.170076,118,260.226822
2.286178,49,260.262618
17.807558,71,260.312803
20.11991,76,260.361378
20.313907,67,260.405692
19.462288,72,260.451389
17.451274,69,260.494569
21.513475,69,260.541042
17.523641,43,260.568821
19.79449,49,260.601835
-26.673648,119,260.68791
10.675847,80,261.161594
20.300256,70,261.204712
19.584789,90,261.259722
19.613278,81,261.309903
-17.011929,1,261.310825
-10.336898,30,261.329138
-11.928571,65,261.370131
-16.770966,1,261.371027
1.7725,200,261.496933
20.024839,61,261.536966
16.967797,77,261.585999
19.810189,57,261.620824
20.579273,75,261.665605
17.708826,48,261.693907
17.124752,55,261.726781
19.432164,76,261.772085
14.753316,81,262.210926
18.91337,58,262.247433
18.847315,78,262.297254
19.435168,57,262.33191
19.330966,80,262.38227
18.662758,55,262.41422
-4.790523,71,262.454864
19.098557,72,262.496489
18.526783,67,262.538895
-8.389957,68,262.578924
-10.044121,36,262.599291
17.616092,78,262.647112
-1.197069,59,262.682818
18.162064,69,262.726489
21.098075,69,262.781942
